 2.25961837e+00 3.04745443e+00 3.42569981e+00 3.73170456e+00 5.32405539e+00
 2.25109501e+00 3.03789964e+00 3.38651882e+00 3.76468699e+00 5.27855869e+00
 2.24478495e+00 3.02473655e+00 3.34351287e+00 3.80041504e+00 5.22555753e+00
 2.24394720e+00 3.00629449e+00 3.29845172e+00 3.83902090e+00 5.16357722e+00
 2.24703198e+00 2.98584230e+00 3.25066101e+00 3.88168003e+00 5.09408903e+00
 2.25639792e+00 2.96255104e+00 3.20126245e+00 3.92725202e+00 5.01773894e+00
 2.27181745e+00 2.93750023e+00 3.15008145e+00 3.97700459e+00 4.93313434e+00
 2.29345875e+00 2.91023527e+00 3.09939575e+00 4.03078217e+00 4.84269041e+00
 2.32354790e+00 2.88322781e+00 3.04864136e+00 4.08830808e+00 4.74629306e+00
 2.35968366e+00 2.85615821e+00 2.99936092e+00 4.14968688e+00 4.64343658e+00
 2.40520350e+00 2.82924186e+00 2.95217407e+00 4.21386846e+00 4.53551039e+00
 2.45843202e+00 2.80430001e+00 2.90837349e+00 4.28314186e+00 4.42230563e+00
 2.51883603e+00 2.78089543e+00 2.86828150e+00 4.35482277e+00 4.30544358e+00
 2.58853023e+00 2.76002813e+00 2.83414854e+00 4.43083708e+00 4.18362430e+00
 2.66532873e+00 2.74261027e+00 2.80546865e+00 4.50974716e+00 4.05790481e+00
 2.74832198e+00 2.72915743e+00 2.78415723e+00 4.59229203e+00 3.93020448e+00
 2.83910379e+00 2.72052148e+00 2.77046517e+00 4.67681765e+00 3.79993628e+00
 2.93597987e+00 2.71594726e+00 2.76409647e+00 4.76293267e+00 3.66694459e+00
 3.03820556e+00 2.71611261e+00 2.76680171e+00 4.85240907e+00 3.53308052e+00
 3.14453148e+00 2.72111120e+00 2.77863122e+00 4.94191976e+00 3.39845412e+00
 3.25498445e+00 2.73037710e+00 2.79871703e+00 5.03361532e+00 3.26456339e+00
 3.36934457e+00 2.74528735e+00 2.82811706e+00 5.12501380e+00 3.12924938e+00
 3.48537288e+00 2.76292977e+00 2.86647749e+00 5.21696587e+00 2.99663885e+00
 3.60305456e+00 2.78560249e+00 2.91127483e+00 5.30781742e+00 2.86426850e+00
 3.72288386e+00 2.81179880e+00 2.96459682e+00 5.39792654e+00 2.73448788e+00
 3.84158461e+00 2.83959901e+00 3.02373853e+00 5.48659174e+00 2.60723377e+00
 3.96129313e+00 2.87021680e+00 3.08929602e+00 5.57343355e+00 2.48343143e+00
 4.07917049e+00 2.90259253e+00 3.15877092e+00 5.65679545e+00 2.36290158e+00
 4.19639836e+00 2.93484776e+00 3.23293873e+00 5.73715771e+00 2.24659760e+00
 4.31048838e+00 2.96683962e+00 3.31096887e+00 5.81466626e+00 2.13659279e+00
 4.42227959e+00 2.99821307e+00 3.39018206e+00 5.88693430e+00 2.03106879e+00
 4.53071009e+00 3.02904686e+00 3.47135402e+00 5.95542341e+00 1.93218365e+00
 4.63572132e+00 3.05628572e+00 3.55356740e+00 6.01871602e+00 1.84045047e+00
 4.73626412e+00 3.08210626e+00 3.63594366e+00 6.07600163e+00 1.75581555e+00
 4.83347504e+00 3.10355676e+00 3.71735357e+00 6.12808008e+00 1.67882488e+00
 4.92503068e+00 3.12019108e+00 3.79783976e+00 6.17453894e+00 1.61177890e+00
 5.01118512e+00 3.13363685e+00 3.87704432e+00 6.21315745e+00 1.55241114e+00
 5.09195161e+00 3.14135188e+00 3.95513216e+00 6.24532221e+00 1.50426541e+00
 5.16809521e+00 3.14344593e+00 4.02995200e+00 6.27093557e+00 1.46655825e+00
 5.23731630e+00 3.14018676e+00 4.10213244e+00 6.28939955e+00 1.43856824e+00
 5.30194153e+00 3.13075573e+00 4.17118970e+00 6.29956281e+00 1.42278148e+00
 5.35958634e+00 3.11472601e+00 4.23828798e+00 6.30271546e+00 1.41752262e+00
 5.41127543e+00 3.09265655e+00 4.30092642e+00 6.29859467e+00 1.42287016e+00
 5.45760050e+00 3.06254950e+00 4.36126653e+00 6.28601265e+00 1.43876207e+00
 5.49722855e+00 3.02650630e+00 4.41737470e+00 6.26637347e+00 1.46583039e+00
 5.53096297e+00 2.98387013e+00 4.47050093e+00 6.23872525e+00 1.50219870e+00
 5.55869491e+00 2.93280661e+00 4.52126766e+00 6.20321761e+00 1.54725793e+00
 5.58114772e+00 2.87612535e+00 4.56784867e+00 6.16052098e+00 1.60164296e+00
 5.59718720e+00 2.81235133e+00 4.61178665e+00 6.11033163e+00 1.66388345e+00
 5.60813347e+00 2.74145541e+00 4.65319035e+00 6.05327032e+00 1.73417334e+00
 5.61375304e+00 2.66380635e+00 4.69115638e+00 5.98839152e+00 1.81165972e+00
 5.61486042e+00 2.57992967e+00 4.72669287e+00 5.91762537e+00 1.89508175e+00
 5.61036921e+00 2.48997351e+00 4.75962084e+00 5.83975531e+00 1.98507806e+00
 5.60187909e+00 2.39340918e+00 4.79128878e+00 5.75550029e+00 2.07973060e+00
 5.58855088e+00 2.29288021e+00 4.82000149e+00 5.66600496e+00 2.17971160e+00
 5.57158107e+00 2.18565517e+00 4.84736527e+00 5.57030302e+00 2.28484456e+00
 5.55087177e+00 2.07407619e+00 4.87300546e+00 5.47097690e+00 2.39311188e+00
 5.52705371e+00 1.95886546e+00 4.89739490e+00 5.36606466e+00 2.50573244e+00
 5.49877748e+00 1.83896567e+00 4.92005894e+00 5.25679808e+00 2.62146129e+00
 5.46849680e+00 1.71537291e+00 4.94167923e+00 5.14416973e+00 2.74050831e+00
 5.43520657e+00 1.58948826e+00 4.96283481e+00 5.02857867e+00 2.86147882e+00
 5.40008457e+00 1.46146415e+00 4.98230350e+00 4.90956248e+00 2.98363040e+00
 5.36222636e+00 1.33146912e+00 5.00011222e+00 4.78854348e+00 3.10814060e+00
 5.32176671e+00 1.19986294e+00 5.01795386e+00 4.66700492e+00 3.23244800e+00
 5.27883099e+00 1.06927172e+00 5.03338642e+00 4.54273097e+00 3.35761536e+00
 5.23460838e+00 9.38702672e-01 5.04892890e+00 4.41911970e+00 3.48250171e+00
 5.18807108e+00 8.10751200e-01 5.06205707e+00 4.29574028e+00 3.60715333e+00
 5.13995415e+00 6.87140646e-01 5.07288242e+00 4.17231344e+00 3.72990280e+00
 5.09030860e+00 5.72639279e-01 5.08333053e+00 4.04993174e+00 3.85071739e+00
 5.03762006e+00 4.71488602e-01 5.09003100e+00 3.93014748e+00 3.96949846e+00
 4.98404429e+00 3.96407021e-01 5.09530572e+00 3.81213573e+00 4.08611225e+00
 4.92739963e+00 3.59910342e-01 5.09720283e+00 3.69792046e+00 4.19894135e+00
 4.86803541e+00 3.74787298e-01 5.09699846e+00 3.58740574e+00 4.30801701e+00
 4.80676318e+00 4.32632532e-01 5.09219528e+00 3.48166818e+00 4.41326070e+00
 4.74308387e+00 5.18384848e-01 5.08430511e+00 3.38079384e+00 4.51385324e+00
 4.67645216e+00 6.18706798e-01 5.07186732e+00 3.28681381e+00 4.60953025e+00
 4.60665176e+00 7.26278535e-01 5.05578930e+00 3.19818256e+00 4.69992532e+00
 4.53355279e+00 8.36854475e-01 5.03375847e+00 3.11781620e+00 4.78527789e+00
 4.45620947e+00 9.49490532e-01 5.00776147e+00 3.04628507e+00 4.86409209e+00
 4.37607456e+00 1.06137903e+00 4.97577179e+00 2.98344985e+00 4.93720162e+00
 4.29083676e+00 1.17150315e+00 4.93736065e+00 2.92951799e+00 5.00295128e+00
 4.20208516e+00 1.28159600e+00 4.89327829e+00 2.88667682e+00 5.06238613e+00
 4.10959770e+00 1.39042183e+00 4.84367198e+00 2.85557458e+00 5.11532715e+00
 4.01206170e+00 1.49705393e+00 4.78655343e+00 2.83601047e+00 5.16205700e+00
 3.90994869e+00 1.60227383e+00 4.72338782e+00 2.82904837e+00 5.20047187e+00
 3.80423640e+00 1.70659928e+00 4.65320020e+00 2.83425384e+00 5.23360901e+00
 3.69325658e+00 1.80980362e+00 4.57667385e+00 2.85259571e+00 5.25920471e+00
 3.57795072e+00 1.91236804e+00 4.49371492e+00 2.88306259e+00 5.27772956e+00
 3.45889027e+00 2.01448683e+00 4.40301176e+00 2.92724095e+00 5.28978664e+00
 3.33517836e+00 2.11645418e+00 4.30584318e+00 2.98329464e+00 5.29554868e+00
 3.20815130e+00 2.21921226e+00 4.20221965e+00 3.05206579e+00 5.29439211e+00
 3.07912168e+00 2.32200644e+00 4.09270984e+00 3.13269061e+00 5.28821807e+00
 2.94669741e+00 2.42651330e+00 3.97652186e+00 3.22444049e+00 5.27591771e+00
 2.81268791e+00 2.53101282e+00 3.85474409e+00 3.32703195e+00 5.25837124e+00
 2.67713965e+00 2.63851546e+00 3.72733191e+00 3.43933681e+00 5.23577222e+00
 2.54342232e+00 2.74652726e+00 3.59500927e+00 3.55994533e+00 5.20923996e+00
 2.41050105e+00 2.85707536e+00 3.45913854e+00 3.69008273e+00 5.17869736e+00
